# AI-GENERATED NEEDS-REVIEW
# distance_convention: center_center
episode_id,scenario_id,seed,step,selected_source,selected_v_mps,selected_w_radps,selected_score,constraint_reason,candidate_total,candidate_feasible,candidate_infeasible,feasible_score_min,feasible_score_max,dynamic_window_v_min,dynamic_window_v_max,dynamic_window_w_min,dynamic_window_w_max,target_goal_kind,target_goal_x,target_goal_y,distance_to_goal_m,route_progress_from_start_m,robot_x_m,robot_y_m
bottleneck_timeout,classic_bottleneck_medium,131,10,dwa,0.31999999642372134,0.0,2.559750799132427,best_feasible,63,63,0,1.913491522994109,2.559750799132427,0.0,0.31999999642372134,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.9060954165891326,0.09390558341086752,20.505108415251417,30.59399207850726
bottleneck_timeout,classic_bottleneck_medium,131,11,dwa,0.3359999990463257,0.0,2.587745258787823,best_feasible,63,63,0,1.940562272449433,2.587745258787823,0.015999999046325653,0.3359999990463257,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.8882786587506144,0.11172234124938574,20.505013182585547,30.575592324955803
bottleneck_timeout,classic_bottleneck_medium,131,12,dwa,0.3520000016689301,0.0,2.6157396422565813,best_feasible,63,63,0,1.967630287902148,2.6157396422565813,0.03200000166893002,0.3520000016689301,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.868925436896619,0.1310755631033811,20.504909668818275,30.555592592831154
bottleneck_timeout,classic_bottleneck_medium,131,13,dwa,0.36800000429153445,0.0,2.6437339462924414,best_feasible,63,63,0,1.9946954936906702,2.6437339462924414,0.04800000429153439,0.36800000429153445,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.8480394270168414,0.1519615729831587,20.50479787394947,30.53399288210744
bottleneck_timeout,classic_bottleneck_medium,131,14,dwa,0.3840000069141388,0.0,2.6717281700457587,best_feasible,63,63,0,2.021757852455831,2.6717281700457587,0.06400000691413876,0.3840000069141388,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.8256248131540065,0.17437618684599365,20.504677797979017,30.51079319276138
bottleneck_timeout,classic_bottleneck_medium,131,15,dwa,0.399999994635582,0.0,2.699722278767291,best_feasible,63,63,0,2.0488171928037247,2.699722278767291,0.07999999463558194,0.399999994635582,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.8016863524648592,0.19831464753514094,20.504549440907187,30.485993524846517
bottleneck_timeout,classic_bottleneck_medium,131,16,dwa,0.41600001215934757,0.0,2.7277163552326624,best_feasible,63,63,0,2.0758736255452788,2.7277163552326624,0.0960000121593475,0.41600001215934757,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.7762294520930928,0.22377154790690734,20.504412802733846,30.45959387833654
bottleneck_timeout,classic_bottleneck_medium,131,17,dwa,0.43200001478195194,0.0,2.7557103092924087,best_feasible,63,63,0,2.1029268830062007,2.7557103092924087,0.11200001478195187,0.43200001478195194,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.7492602606680445,0.2507407393319556,20.504267883458482,30.43159425313327
bottleneck_timeout,classic_bottleneck_medium,131,18,dwa,0.4480000174045563,0.0,2.783704168859185,best_feasible,63,63,0,2.1299769861282742,2.783704168859185,0.12800001740455624,0.4480000174045563,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.7207857774411692,0.2792152225588309,20.504114683081028,30.40199464922284
bottleneck_timeout,classic_bottleneck_medium,131,19,dwa,0.4639999902248383,0.0,2.811697878031852,best_feasible,63,63,0,2.1570238025159476,2.811697878031852,0.14399999022483823,0.4639999902248383,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.690813982621461,0.30918701737853915,20.503953201602187,30.370795066741785
bottleneck_timeout,classic_bottleneck_medium,131,20,dwa,0.47999999284744266,0.0,2.8396915311307844,best_feasible,63,63,0,2.184067266653539,2.8396915311307844,0.1599999928474426,0.47999999284744266,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.6593539935469888,0.3406470064530114,20.503783439022598,30.337995505812987
bottleneck_timeout,classic_bottleneck_medium,131,21,dwa,0.49599999547004703,0.0,2.8676850779213825,best_feasible,63,63,0,2.211107321213735,2.8676850779213825,0.17599999547004697,0.49599999547004703,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.6264162529681494,0.37358474703185074,20.503605395342063,30.303595966398028
bottleneck_timeout,classic_bottleneck_medium,131,22,dwa,0.5119999980926514,0.0,2.895678514183459,best_feasible,63,63,0,2.238143875129783,2.895678514183459,0.19199999809265134,0.5119999980926514,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.5920127574122558,0.40798824258774435,20.5034190705604,30.267596448462335
bottleneck_timeout,classic_bottleneck_medium,131,23,dwa,0.5280000007152558,0.0,2.923671829151154,best_feasible,63,63,0,2.2651767496781243,2.923671829151154,0.2080000007152557,0.5280000007152558,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.556157335018508,0.4438436649814921,20.50322446467745,30.229996951974787
bottleneck_timeout,classic_bottleneck_medium,131,24,dwa,0.5440000033378601,0.0,2.8996635031090325,best_feasible,63,63,0,2.2922059320911354,2.8996635031090325,0.22400000333786008,0.5440000033378601,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.5188659857079783,0.4811350142920219,20.50302157769307,30.190797476907377
bottleneck_timeout,classic_bottleneck_medium,131,25,dwa,0.5600000059604645,0.0,2.927656574440342,best_feasible,63,63,0,2.31923132333384,2.927656574440342,0.24000000596046445,0.5600000059604645,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.4801573001956398,0.5198436998043603,20.50281040960712,30.149998023234904
bottleneck_timeout,classic_bottleneck_medium,131,26,dwa,0.5760000085830689,0.0,2.9556495134439804,best_feasible,63,63,0,2.346252776054267,2.9556495134439804,0.2560000085830688,0.5760000085830689,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.4400529794509687,0.5599480205490315,20.502590960419493,30.107598590934682
bottleneck_timeout,classic_bottleneck_medium,131,27,dwa,0.5920000112056732,0.0,2.9836423150579923,best_feasible,63,63,0,2.37327018371463,2.9836423150579923,0.2720000112056732,0.5920000112056732,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.39857848310818,0.6014225168918201,20.50236323013008,30.063599179986294
bottleneck_timeout,classic_bottleneck_medium,131,28,dwa,0.6080000138282776,0.0,2.9491121305789414,best_feasible,63,63,0,2.325900948695853,2.9491121305789414,0.28800001382827756,0.6080000138282776,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.3557638447244063,0.6442371552755939,20.502127218738785,30.017999790371366
bottleneck_timeout,classic_bottleneck_medium,131,29,dwa,0.624000016450882,0.0,2.977104644666312,best_feasible,63,63,0,2.3529099726148144,2.977104644666312,0.3040000164508819,0.624000016450882,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.3116447046976882,0.6883562953023119,20.50188292624552,29.97080042207336
bottleneck_timeout,classic_bottleneck_medium,131,30,dwa,0.6400000190734864,0.0,3.0050970047774856,best_feasible,63,63,0,2.37991460569225,3.0050970047774856,0.3200000190734863,0.6400000190734864,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.2662636295471101,0.73373737045289,20.501630352650213,29.92200107507739
bottleneck_timeout,classic_bottleneck_medium,131,31,dwa,0.6560000216960907,0.0,3.033089204931911,best_feasible,63,63,0,2.406914724600722,3.033089204931911,0.33600002169609067,0.6560000216960907,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.219671811239544,0.7803291887604562,20.501369497952794,29.871601749370065
bottleneck_timeout,classic_bottleneck_medium,131,32,dwa,0.6720000243186951,0.0,2.964025582101724,best_feasible,63,63,0,2.358292752574183,2.964025582101724,0.35200002431869504,0.6720000243186951,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.1719312753917739,0.8280697246082263,20.5011003621532,29.819602444939324
bottleneck_timeout,classic_bottleneck_medium,131,33,dwa,0.6879999971389771,0.0,2.9920173954550857,best_feasible,63,63,0,2.3852834580315845,2.9920173954550857,0.367999997138977,0.6879999971389771,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.123117777073755,0.8768832229262451,20.500822945252143,29.766003161923333
bottleneck_timeout,classic_bottleneck_medium,131,34,dwa,0.7040000295639038,0.0,3.020009137841444,best_feasible,63,63,0,2.4122694044970645,3.020009137841444,0.3840000295639038,0.7040000295639038,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.0733246330499961,0.926676366950004,20.500537247249497,29.71080390029742
bottleneck_timeout,classic_bottleneck_medium,131,35,dwa,0.7200000023841858,0.0,3.0480005858659545,best_feasible,63,63,0,2.4392501506041846,3.0480005858659545,0.40000000238418576,0.7200000023841858,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.0226678416877495,0.9773331583122506,20.500243268145148,29.65400466003939
bottleneck_timeout,classic_bottleneck_medium,131,36,dwa,0.7360000348091126,0.0,3.0439173256347596,best_feasible,63,63,0,2.339538479505856,3.0439173256347596,0.4160000348091125,0.7360000348091126,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.9712929839690753,1.028708016030925,20.499941007938993,29.595605441129262
bottleneck_timeout,classic_bottleneck_medium,131,37,dwa,0.7520000076293946,0.0,3.0719083877583797,best_feasible,63,63,0,2.3665087853943443,3.0719083877583797,0.4320000076293945,0.7520000076293946,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.9193846022090033,1.0806163977909968,20.49963046663094,29.535606243549054
bottleneck_timeout,classic_bottleneck_medium,131,38,dwa,0.7680000400543213,0.0,3.0998993454797565,best_feasible,63,63,0,2.3934736869451414,3.0998993454797565,0.44800004005432126,0.7680000400543213,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.8671790314929148,1.1328219685070855,20.499311644220903,29.474007067282585
bottleneck_timeout,classic_bottleneck_medium,131,39,dwa,0.7840000128746033,0.0,3.108190863366576,best_feasible,63,63,0,2.372400638487587,3.108190863366576,0.46400001287460324,0.7840000128746033,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.8149820233539448,1.1850189766460555,20.498984540708804,29.41080791231529
bottleneck_timeout,classic_bottleneck_medium,131,40,dwa,0.7999999856948853,0.0,3.1361812743758946,best_feasible,63,63,0,2.3993539332984724,3.1361812743758946,0.4799999856948852,0.7999999856948853,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.7631929273591462,1.236808072640854,20.49864915609612,29.346008778932074
bottleneck_timeout,classic_bottleneck_medium,131,41,dwa,0.816000018119812,0.0,3.1575253429458443,best_feasible,63,63,0,2.4263013680817025,3.1575253429458443,0.496000018119812,0.816000018119812,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.7123375537709385,1.2876634462290615,20.49830549038264,29.279609667091343
bottleneck_timeout,classic_bottleneck_medium,131,42,dwa,0.831999990940094,0.0,3.185515280188001,best_feasible,63,63,0,2.4175074067937254,3.185515280188001,0.511999990940094,0.831999990940094,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.6631117377533121,1.3368892622466881,20.497953543568165,29.211610576755653
bottleneck_timeout,classic_bottleneck_medium,131,43,dwa,0.8480000233650208,0.0,3.213505072902484,best_feasible,63,63,0,2.4444423164337206,3.213505072902484,0.5280000233650207,0.8480000233650208,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.6164360494214646,1.3835649505785357,20.497593315652523,29.14201150789131
bottleneck_timeout,classic_bottleneck_medium,131,44,dwa,0.8639999961853028,0.0,3.241494497528604,best_feasible,63,63,0,2.4713705406925737,3.241494497528604,0.5439999961853027,0.8639999961853028,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.5735168954149725,1.4264841045850276,20.497224806635554,29.07081246046799
bottleneck_timeout,classic_bottleneck_medium,131,45,dwa,0.8800000286102295,0.0,3.269483751842137,best_feasible,63,63,0,2.468746723800429,3.269483751842137,0.5600000286102295,0.8800000286102295,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.5358967956972349,1.4641042043027652,20.49684801651712,28.9980134344584
bottleneck_timeout,classic_bottleneck_medium,131,46,dwa,0.8960000014305115,0.0,3.2974726211771954,best_feasible,63,63,0,2.4956612128956666,3.2974726211771954,0.5760000014305114,0.8960000014305115,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.5054537782743651,1.494547221725635,20.496462945297093,28.923614429837972
bottleneck_timeout,classic_bottleneck_medium,131,47,dwa,0.9120000338554383,0.0,3.3254612920954574,best_feasible,63,63,0,2.4924873687594005,3.3254612920954574,0.5920000338554382,0.9120000338554383,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.4842832934874594,1.5157177065125407,20.49606959297536,28.8476154465846
bottleneck_timeout,classic_bottleneck_medium,131,48,dwa,0.9280000066757202,0.0,3.353449559428895,best_feasible,63,63,0,2.5193745915607675,3.353449559428895,0.6080000066757202,0.9280000066757202,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.47439997345667684,1.5256010265433233,20.495667959551817,28.77001648467839
bottleneck_timeout,classic_bottleneck_medium,131,49,dwa,0.944000039100647,0.0,3.3814376025999677,best_feasible,63,63,0,2.54625385811436,3.3814376025999677,0.6240000391006469,0.944000039100647,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.47728771345884363,1.5227132865411566,20.495258045026368,28.69081754410143
bottleneck_timeout,classic_bottleneck_medium,131,50,dwa,0.960000011920929,0.0,3.4094252106571794,best_feasible,63,63,0,2.5731248427615556,3.4094252106571794,0.6400000119209289,0.960000011920929,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.4934929667442148,1.5065080332557854,20.494839849398932,28.610018624837608
bottleneck_timeout,classic_bottleneck_medium,131,51,dwa,0.9760000443458557,0.0,3.437412572213757,best_feasible,63,63,0,2.510120888563181,3.437412572213757,0.6560000443458557,0.9760000443458557,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.5225191434913893,1.4774818565086107,20.494413372669435,28.527619726872416
bottleneck_timeout,classic_bottleneck_medium,131,52,dwa,0.9920000171661377,0.0,3.465399469700102,best_feasible,63,63,0,2.5369884632544832,3.465399469700102,0.6720000171661377,0.9920000171661377,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.5630874201883447,1.4369135798116555,20.493978614837808,28.4436208501928
bottleneck_timeout,classic_bottleneck_medium,131,53,dwa,1.0,0.0,3.4793897059570593,best_feasible,63,63,0,2.563847258978078,3.4793897059570593,0.6879999899864196,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.6135422496586906,1.3864587503413095,20.49353578293281,28.358061994499206
bottleneck_timeout,classic_bottleneck_medium,131,54,dwa,1.0,0.0,3.4793834211203105,best_feasible,63,63,0,2.589349547163762,3.4793834211203105,0.7032000088691711,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.6721729195303374,1.3278280804696627,20.493085477334688,28.271059158314618
bottleneck_timeout,classic_bottleneck_medium,131,55,dwa,1.0,0.0,3.4793769304299778,best_feasible,63,63,0,2.6122830554386045,3.4793769304299778,0.7168799901008606,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.7374314018016368,1.2625695981983633,20.492628445412752,28.182756739688134
bottleneck_timeout,classic_bottleneck_medium,131,56,dwa,1.0,0.0,3.479370240372005,best_feasible,63,63,0,2.63290493995369,3.479370240372005,0.72919198513031,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.8080336824215986,1.1919673175784016,20.492165359799383,28.093284696863947
bottleneck_timeout,classic_bottleneck_medium,131,57,dwa,1.0,0.0,3.479363350007966,best_feasible,63,63,0,2.65144641641389,3.479363350007966,0.740272786617279,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.8829553371145322,1.117045662885468,20.491696825863727,28.002759992261826
bottleneck_timeout,classic_bottleneck_medium,131,58,dwa,1.0,0.0,3.479356257272492,best_feasible,63,63,0,2.6681155682881306,3.479356257272492,0.7502455377578735,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,0.9613926376044393,1.0386083623955609,20.491223388438012,27.911287892059562
bottleneck_timeout,classic_bottleneck_medium,131,59,dwa,1.0,0.0,3.479348971936704,best_feasible,63,63,0,2.6830996271428487,3.479348971936704,0.7592209839820862,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.0427173316769802,0.9572836683230199,20.490745537871245,27.81896313581717
bottleneck_timeout,classic_bottleneck_medium,131,60,dwa,1.0,0.0,3.4793414971556698,best_feasible,63,63,0,2.696567185474396,3.4793414971556698,0.767298903465271,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.1264364522371848,0.8735645477628153,20.49026371547753,27.725870989138667
bottleneck_timeout,classic_bottleneck_medium,131,61,dwa,1.0,0.0,3.479333828120425,best_feasible,63,63,0,2.7086696961806025,3.479333828120425,0.7745690011978149,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.2121601140232237,0.7878408859767765,20.48977831843956,27.63208819106766
bottleneck_timeout,classic_bottleneck_medium,131,62,dwa,1.0,0.0,3.4793259601708098,best_feasible,63,63,0,2.7195435952583247,3.4793259601708098,0.7811121010780334,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.2995768913291041,0.700424108670896,20.48928970422176,27.537683806743402
bottleneck_timeout,classic_bottleneck_medium,131,63,dwa,1.0,0.0,3.479317900493471,best_feasible,63,63,0,2.729311644751601,3.479317900493471,0.7870008611679077,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.3884353742544968,0.6115656257455033,20.488798194542117,27.44271999479122
bottleneck_timeout,classic_bottleneck_medium,131,64,dwa,1.0,0.0,3.479309649581331,best_feasible,63,63,0,2.73808443640593,3.479309649581331,0.7923007869720459,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.478530444153795,0.5214705558462052,20.48830407894681,27.3472526979739
bottleneck_timeout,classic_bottleneck_medium,131,65,dwa,1.0,0.0,3.4793012002047945,best_feasible,63,63,0,2.7459611879459245,3.4793012002047945,0.7970707082748413,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.5696930485520244,0.43030795144797573,20.48780761802741,27.25133226477796
bottleneck_timeout,classic_bottleneck_medium,131,66,dwa,1.0,0.0,3.479292551930268,best_feasible,63,63,0,2.7530314276440997,3.479292551930268,0.801363673210144,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.661782539678117,0.3382184603218832,20.487309046316327,27.15500400884126
bottleneck_timeout,classic_bottleneck_medium,131,67,dwa,1.0,0.0,3.479283710700252,best_feasible,63,63,0,2.7593755923371783,3.479283710700252,0.8052273058891296,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.7546808860905918,0.24532011390940833,20.486808574892727,27.058308712437878
bottleneck_timeout,classic_bottleneck_medium,131,68,dwa,1.0,0.0,3.479274660582672,best_feasible,63,63,0,2.765066010893004,3.479274660582672,0.8087045812606811,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.8482882567875445,0.15171274321245565,20.48630639372786,26.961283079614482
bottleneck_timeout,classic_bottleneck_medium,131,69,dwa,1.0,0.0,3.47926540652571,best_feasible,63,63,0,2.77016790533486,3.47926540652571,0.811834123134613,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,1.9425196171532548,0.05748138284674531,20.485802673795856,26.86396014401307
bottleneck_timeout,classic_bottleneck_medium,131,70,dwa,1.0,0.0,3.4792559465561235,best_feasible,63,63,0,2.774739877566049,3.4792559465561235,0.8146506810188293,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,2.037302076881665,-0.03730107688166484,20.485297568973426,26.76636963591145
bottleneck_timeout,classic_bottleneck_medium,131,71,dwa,1.0,0.0,3.479246277625693,best_feasible,63,63,0,2.778834776842003,3.479246277625693,0.8171856069564819,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,2.1325728018880206,-0.13257180188802042,20.484791217749613,26.668538312559637
bottleneck_timeout,classic_bottleneck_medium,131,72,dwa,1.0,0.0,3.479236397150477,best_feasible,63,63,0,2.7825000286649773,3.479236397150477,0.8194670343399048,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,2.228277353350525,-0.22827635335052499,20.484283744764557,26.570490255482653
bottleneck_timeout,classic_bottleneck_medium,131,73,dwa,1.0,0.0,3.479226293519576,best_feasible,63,63,0,2.7857783236304887,3.479226293519576,0.8215203547477722,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,2.324368353474671,-0.32436735347467094,20.48377526219438,26.472247138053014
bottleneck_timeout,classic_bottleneck_medium,131,74,dwa,1.0,0.0,3.479215963361071,best_feasible,63,63,0,2.788708026584816,3.479215963361071,0.8233683371543884,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,2.420804403682276,-0.42080340368227587,20.4832658709976,26.373828466305987
bottleneck_timeout,classic_bottleneck_medium,131,75,dwa,1.0,0.0,3.4792054175053666,best_feasible,63,63,0,2.7913238325037293,3.4792054175053666,0.8250314855575561,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,2.5175491997496815,-0.5175481997496814,20.48275566203687,26.27525179567331
bottleneck_timeout,classic_bottleneck_medium,131,76,dwa,1.0,0.0,3.4791946282848167,best_feasible,63,63,0,2.793656691916725,3.4791946282848167,0.8265283370018005,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,2.6145708020898093,-0.6145698020898092,20.482244717088587,26.176532926043546
bottleneck_timeout,classic_bottleneck_medium,131,77,dwa,1.0,0.0,3.4791836067169903,best_feasible,63,63,0,2.795734768693433,3.4791836067169903,0.8278755211830139,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,2.711841029381421,-0.7118400293814209,20.48173310975151,26.077686077316407
bottleneck_timeout,classic_bottleneck_medium,131,78,dwa,1.0,0.0,3.479172339575819,best_feasible,63,63,0,2.7975830416104874,3.479172339575819,0.8290879392623901,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,2.809334951138086,-0.8093339511380857,20.481220906264515,25.978724047401627
bottleneck_timeout,classic_bottleneck_medium,131,79,dwa,1.0,0.0,3.4791608293642873,best_feasible,63,63,0,2.7992244492753224,3.4791608293642873,0.830179181098938,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,2.9070304603114248,-0.9070294603114246,20.480708166242593,25.879658354417973
bottleneck_timeout,classic_bottleneck_medium,131,80,dwa,1.0,0.0,3.4791490539742753,best_feasible,63,63,0,2.800678952609149,3.4791490539742753,0.8311612272262573,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,3.0049079111553243,-1.0049069111553242,20.48019494333924,25.780499364672334
bottleneck_timeout,classic_bottleneck_medium,131,81,dwa,1.0,0.0,3.4791370322596107,best_feasible,63,63,0,2.8019653454948283,3.4791370322596107,0.8320451045036316,1.0,-0.30000000000000004,0.30000000000000004,next,20.01563835144043,10.65037727355957,3.102949810707421,-1.1029488107074208,20.479681285842595,25.681256407840905
